,text,label
7810,Is it possible to get a second card for my daughter?,39
7811,Can I get a few more physical cards?,39
7812,What's the limit on total number of cards I can have?,39
7813,Is there a charge for sending out more cards?,39
7814,How much does it cost to get more cards?,39
7815,How can I create another card linked to this account?,39
7816,May I order another card?,39
7817,Can I order another card?,39
7818,Can I order a second card?,39
7819,Can I have more physical cards?,39
7820,How many physical cards am I allowed to have?,39
7821,I want to get few more physical cards,39
7822,Please tell me if I'm going to be charged for sending out more cards?,39
7823,Can I get more cards just incase?,39
7824,Would I be able to get a second card?,39
7825,Do you charge for sending out more cards?,39
7826,I need a second card on this account for my daughter.,39
7827,How can I get another card?,39
7828,Can I have a third card?,39
7829,I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,39
7830,I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,39
7831,What is the price for an additional card?,39
7832,Can I get a second card for free?,39
7833,Will I be charged if I add more cards to the account?,39
7834,How many cards am I allowed?,39
7835,"Can my daughter also have a card issued in her name, but linked to my account?",39
7836,I'd like to order another card,39
7837,Can I have a supplementary card?,39
7838,"I lost my card and need a new one, will it cost me?",39
7839,My daughter need a card from this account. Is that possible?,39
7840,My daughter would like a card from my account?  Can I do this?,39
7841,Are there any fees to get additional cards?,39
7842,Can you send me more cards for my account?,39
7843,"I would like some more physical cards, what is my limit?",39
7844,Can I have a duplicate second card?,39
7845,"I want to give a second card for this account to my daughter, would this be possible?",39
7846,What is the procedure for me to get more cards on my account?,39
7847,Am I permitted to have a spare card?,39
7848,I was wondering if I could get a second card on this account? I would like my daughter to have one.,39
7849,Do I have to pay for a second card?,39
7850,I would like to purchase another card.,39
7851,Is it possible to order another card?,39
7852,I'd like to have extra cards. Will I have to pay for that?,39
7853,How do I get a spare card?,39
7854,How do i request more physical cards?,39
7855,What steps do I need to get another card?,39
7856,I would like more physical cards,39
7857,Is there a charge for getting more cards?,39
7858,Can I have a second card issued to another family member?,39
7859,How do I obtain a second card?,39
7860,How much is it to buy another card? I was hoping to buy another one.,39
7861,Where do I order additional cards?,39
7862,How much would an extra card cost?,39
7863,I would like an extra card.,39
7864,Do you send duplicate cards?,39
7865,I would like to use one of my cards for a family member. Is that allowed?,39
7866,Can another family member hold a card for this account in addition to mine?,39
7867,I need another card,39
7868,"If I need an additional card, is there a fee for that?",39
7869,I want a new card,39
7870,Will I get charged for sending out more cards?,39
7871,How many different cards can I have for my account?,39
7872,I need more physical cards.,39
7873,Am I allowed to carry an additional card?,39
7874,Does it cost extra to send out more than one card?,39
7875,How do I get extra physical cards?,39
7876,Can I get spare cards?,39
7877,Is it possible to get another card?,39
7878,I need more physical cards than I have right now!,39
7879,Is a new debit card free?,39
7880,How many cards can I have?,39
7881,"If I want to send out more cards, do you charge extra for that?",39
7882,Do you charge extra for duplicate cards?,39
7883,I would like to get additional physical cards at this time,39
7884,How do I receive more physical cards,39
7885,"If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?",39
7886,Would it be possible for me to get a second card?,39
7887,"I am interested in giving a second card to my daughter, how can I make this happen?",39
7888,Is it possible for me to give my daughter a second card for this account?,39
7889,"daughter needs card, how do i add her",39
7890,Is there any way to get another card on the same account?,39
7891,If I need more than cards will I have to pay a fee to receive them?,39
7892,I need a new card.,39
7893,I'd like to get another card,39
7894,"If I get another card, what kind of fees am I looking at?",39
7895,Will there be a charge for sending out more cards?,39
7896,I would like to get a few more physical cards.,39
7897,How many active cards can I have?,39
7898,How much does it cost for additional cards?,39
7899,What should I do if I want to get another card for someone in my family?,39
7900,How do I order another card?,39
7901,I'm looking to get an additional card.,39
7902,Can I get another card?,39
7903,I would like to get some extra cards?,39
7904,Is it free to send out more cards?,39
7905,Is it possible to purchase more physical cards with my account?,39
7906,Is there a fee for sending out more cards?,39
7907,How much is it to send out additional cards?,39
7908,Will it cost me to get a second card?,39
7909,How do I get another card,39
7910,Is there a fee for sending additional cards?,39
7911,Is it possible to have a second card?,39
7912,I would like a second card.,39
7913,What is the charge for sending out more cards?,39
7914,"I would like to give another card to my daughter, how can I proceed?",39
7915,What's the process to receive a second card?,39
7916,how is it possible to add another card to account,39
7917,How do I go about ordering another card?,39
7918,How do I get extra cards?,39
7919,Do you send more than one card?,39
7920,Are extra cards free?,39
7921,Do you charge for sending more cards?,39
7922,Can I have another card in addition to my first one?,39
7923,"I need a second card, can I have more than one?",39
7924,I want a backup second card. Is this possible?,39
7925,Physical cards are what I need more of,39
7926,Can I have a spare card for this account please?,39
7927,I need two cards. Is this possible?,39
7928,Can I have more than one card?,39
7929,I need another card for a member of my family. Is this possible? How soon can I get one?,39
7930,Is there any way I can get more physical cards to use with my account?,39
7931,Can I give a second card for this account to my daughter?,39
7932,Is it possible to give a second card from my account to my daughter?,39
7933,"Help me please, I need to top up cash.",58
7934,Do you have any options to top up with a cheque on my account?,58
7935,Is there somewhere I can send a check to add to my account?,58
7936,Will a cheque suffice?,58
7937,I can't find any option to top up with a cheque?,58
7938,How do I top up with a cheque?,58
7939,Can I use a check to get gas?,58
7940,Can I deposit a check?,58
7941,where can i deposit a check,58
7942,How can I put more money into my account?,58
7943,Is there anyway to use a cheque to top up?,58
7944,How do I top up with cash?,58
7945,Can I add money to my account with cash?,58
7946,I want to top up by cheque,58
7947,Can I top up using cash?,58
7948,Can I mail in a check to top up?,58
7949,How do I use a cheque to top up?,58
7950,Where's the button to top up with a cheque?,58
7951,I can't find how to top up my account with a check.  Where is that?,58
7952,Do you take checks?,58
7953,Is there such thing as top up by cheque?,58
7954,I got a cheque that I want to top up with?,58
7955,What is not accepted in order for me to top up my account?,58
7956,Can I only top-up digitally? Or could I use cash?,58
7957,I want to top up my account with a cheque,58
7958,How can I add physical money to my card?,58
7959,I need to top up using a cheque,58
7960,Can I top up with cash,58
7961,How do I top up by cheque?,58
7962,I want to do a cash deposit to top up. How do I do this?,58
7963,Who do I make a check out to if I want to top off my account?,58
7964,What types of top-up methods do you accept?,58
7965,How can I top up with a cheque?,58
7966,can i top up with check?,58
7967,Can I cash deposit to top up my account,58
7968,What apps can I use to top up my account?,58
7969,How dp i top up with a cheque ?,58
7970,I would like to use this cheque to top up.  Can you tell me how to do that?,58
7971,What are the steps for depositing cash into my account?,58
7972,Can I top-up by cheque?,58
7973,Can I use a cheque to top up my account,58
7974,I'm trying to use a cheque to top up,58
7975,How do you top up with a cheque?,58
7976,"I need a hand here, I need to top up cash.",58
7977,where do I go to top up with cash?,58
7978,Will I be able to top up by cheque?,58
7979,Can I top up using my cheque?,58
7980,Why can't I top up by cheque?,58
7981,Where do I find how to top off with a check?,58
7982,Can I write a cheque to top up?,58
7983,Can cash be used in physical locations to top up?,58
7984,Is topping up with cash allowed?,58
7985,What are my payment options for topping off my account?,58
7986,I wish to top up using a cheque.,58
7987,Where do I look for cash top up?,58
7988,Where can I find top up by cash deposit?,58
7989,how do i find top up for cash deposit,58
7990,How do I deposit cash?,58
7991,i would like to top up with check,58
7992,can i deposit a check here?,58
7993,Is it possible for me to top up with cash?,58
7994,I would like to use cash to make a top-up?,58
7995,I wish to be able to top up with cash.,58
7996,Where do I top up?,58
7997,Do you accept cheques for top-up?,58
7998,How do I use a check to top up?,58
7999,Is it possible to top up using a cheque?,58
8000,Where is the option to top up with a cheque?,58
8001,What is the procedure for topping up with a cheque?,58
8002,Can I use check to deposit?,58
8003,Where can I deposit cash to top up?,58
8004,Is there an option to top up with a cheque?,58
8005,"Help, I need to top up my account. Where do I send a check?",58
8006,I'll send a check to top up my account,58
8007,Is it possible for me to top up with a cheque?,58
8008,If I need to top up with cash where should I look?,58
8009,I want to deposit my check to top up my account,58
8010,What physical locations can I use cash to top up?,58
8011,Can you tell me where to find top up by cash deposit?,58
8012,How do I use cash to top up my account?,58
8013,How do I top-up my card with a cheque?,58
8014,Am I able to top up with this cheque I received?,58
8015,I would like to pay by cheque.,58
8016,I want to use a cheque to pay.,58
8017,Can I purchase with cash or cheque?,58
8018,Where would I find top up by cash deposit?,58
8019,Can I add to my account using a cheque?,58
8020,Is there a way to use a cheque to top up my account?,58
8021,how do i get top up with cash deposit,58
8022,Do you accept cash?,58
8023,May I transfer a cheque into my account?,58
8024,Can I use a check to top up?,58
8025,No option to top up with a cheque ?,58
8026,How can I fill up my gas tank using a check?,58
8027,how can i add money to my account if you don't accept cash,58
8028,I want to use cash to top up.,58
8029,What form of payments can I use for topping up?,58
8030,i have been trying to top up my account with a check but it won't work,58
8031,How do I add cash to my account?,58
8032,Are cheques accepted for a top up?,58
8033,can i use check to top up,58
8034,How do you top-up using cash?,58
8035,Can I top up my balance with a cheque?,58
8036,I tried to deposit a cheque into my account and it is not letting me.,58
8037,Can I top up online?,58
8038,What's the best way to use a cheque to top up?,58
8039,How would I top up with a cheque?,58
8040,What is your check-cashing policy?,58
8041,Can I use cash to top up,58
8042,I can't find out how to top-up my account using cash.,58
8043,How long before a check I send clears?,58
8044,How can I top up my account with a cheque?,58
8045,Can I top up my account with a check?,58
8046,Do you accept cheques for top ups?,58
8047,How much does it cost for a physical card?,43
8048,Where can the cards be delivered?,43
8049,What do i do to get a physical card?,43
8050,Can I request a card?,43
8051,Do I have to pay for a physical card?,43
8052,"I need an actual card that I can hold in my hand, how do I do that?",43
8053,what steps do i do to get a real card,43
8054,Can you tell me exactly what fees I will expect to see in regards to your cards?,43
8055,What do I do to get ahold of my own card?,43
8056,Are cards delivered to my location?,43
8057,Is it possible to get a physical card?,43
8058,I would like to request a card.,43
8059,I need to order a new card.,43
8060,Can you send me the actual card?,43
8061,"I would like to get a physical card, but I don't know how. Can you help me?",43
8062,how do i get a new card,43
8063,Where do you need to live to receive card,43
8064,How do I get a real card?,43
8065,How do I go about getting an actual card?,43
8066,Please tell me how I can receive a physical card,43
8067,I would like a physical card,43
8068,Where are your cards delivered to?,43
8069,Can I order a card please?,43
8070,tell me how I can order my card.,43
8071,Does it cost anyting to get my own card?,43
8072,Is a physical card also available,43
8073,Do physical cards cost money?,43
8074,Are physical card available?,43
8075,I want to request a physical card,43
8076,Is there a charge for a physical card?,43
8077,Do you ship your cards anywhere?,43
8078,I want a real card,43
8079,Where do you deliver cards to?,43
8080,Where are the cards delivered to,43
8081,What do I owe for a new card?,43
8082,Is it possible to order a card?,43
8083,What areas are cards delivered to?,43
8084,Where can I order a card?,43
8085,Is there a fee to get an actual card?,43
8086,do i need to add money before i order a card,43
8087,What does the bank charge for lost or stolen card replacements?,43
8088,Is there a fee for physical cards?,43
8089,How can receive a physical card,43
8090,Can I have a tangible form of my virtual card.,43
8091,Where will I get my card?,43
8092,Help me order my card.,43
8093,Where do I go to order my card?,43
8094,"Can I get a physical card for free, or is there a charge?",43
8095,How do I get my card?,43
8096,Is a physical charge extra,43
8097,Where do your cards get delivered to?,43
8098,Do I receive the physical card for free,43
8099,I really want a physical card. How do I get one?,43
8100,can i get a physical card online,43
8101,What do I need to do to get a card?,43
8102,I would like a card please.,43
8103,I need to get hold of a physical card?,43
8104,Can I get a new card?,43
8105,Can I get a card in person?,43
8106,How can I order a card?,43
8107,Can I order a card?,43
8108,Where do you export the cards to?,43
8109,Can I receive my card anywhere?,43
8110,how do I ask for a physical card?,43
8111,How to order my card?,43
8112,Where can I get a physical card?,43
8113,How much for an actual card?,43
8114,Can you tell me how do I get a card?,43
8115,How do I actually obtain a card myself?,43
8116,Card delivery services? Where?,43
8117,Can I get an actual card,43
8118,I would like a  physical card sent to me.,43
8119,How can I order my card?,43
8120,Do I get a card to keep in my wallet?,43
8121,How do I order a card?,43
8122,What is the process for getting an actual physical card?,43
8123,What is the price for a physical card?,43
8124,At which locations can I order a card?,43
8125,Is it possible to get a real card?,43
8126,I would really like a physical card.,43
8127,Can I get a physical card,43
8128,Where do we mail the card?,43
8129,How to receive the actual card,43
8130,What is the cost for physical cards?,43
8131,Do I get an actual card?,43
8132,how much does a card cost and why do you charge me,43
8133,How do I order my card?,43
8134,How do I receive a card?,43
8135,Can cards be delivered? Where?,43
8136,Is there a fee to order a physical card?,43
8137,How do I go about ordering a card?,43
8138,"I need to get a card, how do I do that?",43
8139,What do I need to do in order to get a new card?,43
8140,Show me where to order my card.,43
8141,IS there anywhere that a card cannot be delivered?,43
8142,How do i receive a physical card?,43
8143,I need a physical card.  What are the fees?,43
8144,how much for a physical card?,43
8145,Where do I order a card?,43
8146,Where do you mail physical cards?,43
8147,Is payment required to get a card of my own?,43
8148,I still don't have a card. How do I get one?,43
8149,Where do I find our how to get a physical card?,43
8150,What are the places that you deliver cards to?,43
8151,Where are cards available to order?,43
8152,What locations are cards delivered to?,43
8153,How much is a physical card?,43
8154,Do I get a real card?,43
8155,What fees do you charge for the standard card?,43
8156,I want a physical card,43
8157,Will you charge for a physical card?,43
8158,I'm interested in getting a card. How does one go about doing that?,43
8159,How would I go about getting a physical card to use in stores?,43
8160,Will there be a fee to receive a physical card?,43
8161,I would like to have a physical card to carry around and use. How can I get one?,43
8162,What's the procedure for getting a card?,43
8163,Where are the cards transported to?,43
8164,What fees are charged for a physical card?,43
8165,can i order cards on the app,43
8166,Can I revive a physical card.,43
8167,Why isn't my disposable virtual card working?,72
8168,Can I use my virtual card to complete transactions for memberships?,72
8169,Why won't my virtual card work?,72
8170,My virtual card is just not going through.,72
8171,My virtual card isn't working.,72
8172,My disposable virtual card was rejected.,72
8173,My disposable virtual card got rejected,72
8174,Why was my virtual card rejected?,72
8175,My throwaway virtual card won't work,72
8176,My disposable virtual card wouldn't process my payment?,72
8177,The virtual card won't work.,72
8178,Is there a reason why my virtual card won't work?,72
8179,Help me get the virtual card working.,72
8180,I can't seem to get my virtual card to work.,72
8181,My disposable virtual card isn't working.,72
8182,I tried paying with my disposable virtual card earlier but it was rejected. What can I do to fix this?,72
8183,I can't use my virtual disposable card,72
8184,How do I get this damn virtual card to work?,72
8185,I can't get the virtual card to work,72
8186,This disposable virtual card is not working.,72
8187,i cannot get virtual card to work,72
8188,My virtual car is not working.,72
8189,I cannot get my disposable virtual card to work,72
8190,I cannot get my virtual card to function.,72
8191,What is the reason I got rejected for using my disposable virtual card to pay a subscription to the gym?,72
8192,I can't get my virtual card to work at all,72
8193,I can't get my virtual card to work.,72
8194,I can't do any business with this virtual card.,72
8195,"I received my Virtual card information, but was unable to use it to make a purchase. Why did this happen and what can I do?",72
8196,Why can't I make multiple payments with my virtual card?,72
8197,Please help me.  My disposable virtual card won't work right.,72
8198,Can I use my virtual card for recurring monthly payments?,72
8199,virtual card won't work for me,72
8200,My disposable virtual card won't work.,72
8201,I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why?,72
8202,Why is my disposable card not working?,72
8203,What do I have to do to get the virtual card to work?,72
8204,What do I do if my disposable virtual card doesn't work?,72
8205,I can't make purchases with my virtual card.,72
8206,I have a disposable card but it does not work?,72
8207,My Virtual card was rejected for a car rental. Why?,72
8208,The wrong exchange rate was applied to me while pulling out cash.,76
8209,I got less cash because of the exchange rate.,76
8210,Why is the fee for taking money out so high?  I feel I was overcharged and I would have never used this ATM if I would have known ahead of time.,76
8211,I believe a wrong exchange rate was applied towards a cash transaction I made abroad.,76
8212,"When I got my cash, the amount was not what it should have been, based on the exchange rate.",76
8213,"I tried using a foreign currency at an ATM, but the ATM provided me an incorrect rate. Why is that?",76
8214,"Over the holiday I withdrew cash from the ATM and it seems that I was severely overcharged. Had I known that I would be charged those fees, I would not have used the ATM!",76
8215,I think when I withdrew money when out of country the exchange rate was wrong.,76
8216,Why did my exchange rate change?,76
8217,"Hello, in these holidays i have been overcharged on the amount i have withdrawn on one of your ATMs. I did not had any clue about the horrible charges otherwise i would not have withdrawn.",76
8218,Can I make a withdraw in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional fees?,76
8219,"I have made a withdraw from an ATM this last holiday, why is there such a high charge from this transaction?",76
8220,The exchange rate is incorrect for my cash withdrawal transaction.,76
8221,I think the exchange rate for my for my cash withdrawal is wrong,76
8222,"When I got cash, the exchange rate applied was wrong.",76
8223,"While abroad, I got cash, and the exchange rate applied is wrong.",76
8224,I think I was charged a different exchange rate than what was posted at the time.,76
8225,Foreign currency rates were put in wrong at an ATM i used.,76
8226,"I was overcharged at an ATM while on vacation. I needed cash so I had to use it, but your charges are outregous and I wish I would have known beforehand.",76
8227,The exchange rate for my withdrawal was wrong.,76
8228,"Hi, I have withdrawn cash from the ATM on holiday and i guess withdrawal amount has been overcharged. I did it as i was not aware of these charges.",76
8229,I withdrew  money from the ATM and was overcharged.  It said nothing about an extra fee.,76
8230,I think the exchange rate was incorrect.,76
8231,The exchange rate for the money I took out in a foreign country is wrong.,76
8232,When I made a cash transfer abroad the wrong exchange rate was applied,76
8233,what are weekend rates for getting cash,76
8234,I believe I got a wrong exchange rate when I got cash.,76
8235,The exchange rate was messed up from the ATM,76
8236,"Do any of your machines provide cash from my home country? I don't have any money on me and I'm on holiday so I'm concerned. Also, will I be charged anything to do this?",76
8237,"After I got my cash, I found out my exchange rate was wrong.",76
8238,Can you check the exchange rate on a cash transaction I did overseas,76
8239,"I was abroad and needed some cash, but I think the wrong exchange rate was applied to the transaction.",76
8240,Why did you give me so little currency?,76
8241,"I traded some of my money from my native country into an ATM to exchange for foreign currency, and the money I received was a different equating amount!",76
8242,what are the exchange rates for getting cash,76
8243,Someone may have made an error in figuring out the rate of exchange.  I should have received more cash than I did on my most recent withdrawal.,76
8244,Is there extra fees for making a withdraw in a different country at a cash machine.,76
8245,I had trouble with an incorrect rate being applied when using the ATM with foreign currency.,76
8246,I didnt get the correct exchange rate for getting cash,76
8247,Do you offer free ATM withdrawals of ones hometown currency while on holiday?,76
8248,Can i get money in my home currency at some ATM ? As I am on holiday and bit concerned because i do not have any cash with me . Is it possible to withdraw without any additional cost.,76
8249,I used the ATM to get money out and did not realize I would be charged as much as I was or I would not have done that!,76
8250,I didn't get the right amount of  cash because of the exchange rate.,76
8251,"Hello,  In my most recent ATM transaction, I didn't receive nearly as much cash as I thought I would - what is your exchange rate policy?",76
8252,Using international ATMs messes up the exchange rate.,76
8253,You've incorrectly calculated the exchange rate for my cash withdrawal,76
8254,I was needing you to see if the exchange rate is correct from when i got cash,76
8255,I did not get the right exchange rate while getting my cash out.,76
8256,Why is the exchange rate different than expected on my transaction?,76
8257,I think the bank made a mistake on the exchange rates,76
8258,Is there a fee associated with using foreign exchange ATMs?,76
8259,When I exchanged currencies the value of my money changed.,76
8260,Can i get money back in my home currency at  ATM? As I am on holiday and bit concerned because i do not have any cash with me . Is it possible to withdraw without any additional cost.,76
8261,The wrong exchange rate applied to my cash withdrawal.,76
8262,I don't think the exchange rate was right.,76
8263,I exchanged cash when traveling and the rate was incorrect.,76
8264,what is the exchange rate when i get cash,76
8265,I noticed my exchange rate was incorrect when I got cash.,76
8266,Why is the exchange rate so high? This should have been a much higher amount of cash for that to apply.,76
8267,Is it possible to use an ATM when I am not in the country and make a withdraw with out extra fees?,76
8268,"This past holiday I made a withdraw at the ATM machine, and it seems I've been charged too much.",76
8269,My exchange rate is wrong when I get cash.,76
8270,Why did I only receive this much currency?,76
8271,When I got cash the exchange rate was wrong,76
8272,An overseas cash transfer did not work correctly,76
8273,I didn't receive the correct amount of cash when I exchanged it overseas.,76
8274,"I needed some cash while abroad, and I'm pretty sure the wrong exchange rate was applied.",76
8275,I believe that the rate of exchange for my cash withdrawl is incorrect.,76
8276,what is the correct exchange rate for getting cash,76
8277,I'm unhappy with the exchange rate your cash transactions.,76
8278,I think that the exchange rate for the withdrawal of my cash is not right.,76
8279,The cash withdrawal I took seems to be off. The exchange rate is wrong.,76
8280,I got cash abroad and the exchange rate applied is wrong,76
8281,I wasn't applied the correct exchange rate when getting cash,76
8282,"I need an accurate exchange rate, when I make my withdrawals.",76
8283,Can I withdraw money in my hometown currency while on holiday without any additional fees?,76
8284,Why is the exchange rate wrong for my cash withdrawal?,76
8285,I noticed the exchange rate for cash withdrawal isn't right.,76
8286,what is going on with my cash withdrawal? the exchange rate is wrong,76
8287,When I was abroad the exchange rate for me was wrong.,76
8288,What on earth is up with the exchange rate! This should have been a much higher amount of cash,76
8289,Can the exchange rate change while I am in the process of making a withdrawal?,76
8290,The exchange rate was wrong?,76
8291,how come when i got cash the exchange rate was different than it should be,76
8292,My rate is not right when I used my card in a different country's money.,76
8293,How can I get money in my home currency while I'm traveling internationally? I wanted to take it out of a local ATM but am worried that I will get charged extra fees.,76
8294,I got cash abroad and need to check the exchange rate,76
8295,Can I get money in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional cost?,76
8296,Can I make a withdraw in my home currency at an ATM? I'm on vacation and am a bit worried because I don't have cash with me. Is it possible to withdraw here without any additional costs or fees?,76
8297,The amount of cash I requested to withdrawal did not match what I received when exchanged,76
8298,I did not have the right exchange rate applied to my situation of pulling out cash,76
8299,The exchange rate was different when I got cash,76
8300,how come my withdrawal rate is wrong for my cash withdrawal,76
8301,I had the wrong exchange rate applied to some cash I got abroad.,76
8302,I believe my exchange rate is incorrect,76
8303,I found the exchange rate for my cash withdrawal is wrong,76
8304,The cash abroad exchange rate is applied wrong.,76
8305,The ATM I used for foreign currency provided the wrong exchange rate.,76
8306,what is the exchange rate for foreign ATMs,76
8307,The exchange rate for me was wrong when I was abroad.,76
8308,"Help me!  When I was abroad, the exchange rate was wrong.",76
8309,My cash withdrawl has the wrong rate of exchange.,76
8310,"While abroad I got cash, and a wrong exchange rate was applied.",76
8311,I got money overseas and the exchange rate was wrong,76
8312,the exchange rate I got for cash was wrong,76
8313,The exchange rate for case abroad is applied wrong.,76
8314,"When I received my money, it was not in the correct amount. The exchange rate was not what it should have been.",76
8315,I tried withdrawing money in another country and the exchange rate was wrong.,76
8316,I withdrew some cash and the exchange rate seems to be wrong.,76
8317,I withdraw money abroad but I didn't get the right amount.,76
8318,The applied exchange rate is wrong for the cash I got abroad.,76
8319,I am reluctant to use ATMs international because I don't get an accurate exchange rate,76
8320,I didn't receive the correct exchange rate when I got cash.,76
8321,How did you arrive at the rate of exchange? I thought that I would get more cash.,76
8322,I think the exchange rate for the cash I withdrew was wrong.,76
8323,Can i get money in my home currency at my ATM ?I am on holiday and bit concerned because i do not have any cash with me .Is it possible to withdraw without any additional cost.,76
8324,When I received my cash; they had my exchange rate incorrect.,76
8325,I was given the wrong exchange rate when getting cash,76
8326,I thought I was going to receive more currency?,76
8327,While on vacation I used an ATM to get cash and was overcharged. These charges are ridiculous and had I known about them I would have never used it.,76
8328,What is wrong with the exchange rate? This should have been a much higher amount of cash for that to apply.,76
8329,"When I got cash, my exchange rate was off.",76
8330,Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,76
8331,the exchange rate was different than expected,76
8332,I think that there was an error in calculating the exchange rate.  I recently withdrew cash and received much less than expected.,76
8333,what are the exchange rates for foreign currency ATMs,76
8334,I'm upset because I got charged a ridiculous fee when making an ATM withdrawal over a holiday weekend.  It didn't notify me beforehand either or I wouldn't have ever done it.,76
8335,"When I received my cash, the exchange rate was wrong.",76
8336,"I was using foreign currency at an ATM, but the rate was typed in wrong.",76
8337,"On my last trip, I received the incorrect exchange rate.",76
8338,the exchange rate for my withdrawal is wrong,76
8339,The exchange rate applied was incorrect when I was traveling outside the country.,76
8340,Whats wrong with my currency exchange?,76
8341,Can you please check the exchange rate when I was getting cash?,76
8342,The exchange rate for my cash withdrawal was incorrect,76
8343,The wrong exchange rate was used for my cash withdrawal,76
8344,I'm looking for a machine of yours that will provide me cash from my home country. I went on holiday and don't have any cash on me. Will your machine charge me extra to do this?,76
8345,I withdrew cash and I think the exchange rate is wrong.,76
8346,How do you figure out the exchange rate? Can you explain why I got less money than expected?,76
8347,I got cash and the exchange rate should have been different than it ended up being.,76
8348,Rates were applied wrong while using foreign currency at an ATM.,76
8349,I was charged an incorrect exchange rate for a withdrawal.,76
8350,"My ATM transaction shorted me on cash, and I think the exchange rate was wrong. Did I receive the correct rate?",76
8351,"I draw out money from your ATM during holidays, and was charged insanely. I wouldn't have done it, if i had a little sense about the shocking charges.",76
8352,In a recent withdrawal I received less cash than I expected to receive.  Did someone make an error with the exchange rate?,76
8353,When I got cash I believe that the exchange rate was wrong,76
8354,The rate applied to my foreign currency at an ATM was incorrect.,76
8355,I tried to use the ATM with foreign currency. The conversion rate applied was wrong.,76
8356,I am perplexed. Why is it that I received an extremely wrong rate when I tried to use an ATM using a foreign currency?,76
8357,I made an ATM withdrawal over the holiday and then later realized I was charged an exorbitant fee!  I never would've made this withdrawal if I'd known I'd be charged so much.,76
8358,I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.,76
8359,I got some cash out of the ATM over the holiday and it seems that I've been grossly overcharged. I wouldn't have done that if I knew of these outrageous charges!,76
8360,The exchange rate was wrong in the foreign country I got cash in.,76
8361,The exchange rate for foreign ATM currency is wrong.,76
8362,"Can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?",76
8363,I think the exchange rate for the cash I withdrew wasn't correct.,76
8364,The rate of exchange for my cash withdrawal is wrong.,76
8365,"I have a question about ATM transactions. Can I take money out of an ATM when I'm traveling abroad? And, can I get the money in my home currancy?",76
8366,you got the exchange rate wrong for my cash withdrawal,76
8367,I withdrew cash abroad and the exchange rate applied is wrong.,76
8368,You applied the wrong exchange rate while I was traveling outside the country.,76
8369,Why was my cash withdrawal given the wrong exchange rate?,76
8370,I think the exchange rate is wrong for my ATM withdrawal,76
8371,What do you use disposable cards on?,37
8372,How do I get a disposable virtual card as well?,37
8373,"I want a disposable virtual card, how do I do that?",37
8374,What are the disposable cards for?,37
8375,I need a disposable virtual card. Please tell me how to order one.,37
8376,What systems do you have in place for my security when using my card for everyday purchases?,37
8377,Why use a disposable card?,37
8378,How can I get disposable virtual cards?,37
8379,Can you tell me about these disposable virtual cards?,37
8380,Do you offer disposable virtual cards too?,37
8381,can i get a virtual card online,37
8382,How do I request a disposable virtual card?,37
8383,How can I create a disposable virtual card?,37
8384,When will you be taking orders for disposable virtual cards?,37
8385,Who can purchase a disposable virtual card?,37
8386,How does a disposable virtual card work?,37
8387,What is the function of the disposable cards?,37
8388,Do I need a disposable card?,37
8389,Is there a disposable virtual card?,37
8390,Please tell me how disposable virtual cards work?,37
8391,how do I get a disposable virtual card?,37
8392,Can you please explain disposable virtual cards for me?,37
8393,How do I create a disposable virtual card?,37
8394,Why would I need a disposable card?,37
8395,What are the disposable cards used for?,37
8396,What are these disposable virtual cards all about?,37
8397,What is the process to create a disposable virtual card?,37
8398,Will you tell me how I am supposed to use the disposable cards?,37
8399,How about disposable virtual cards?,37
8400,Please send me a disposable virtual card.,37
8401,I want to make an online purchase but I don't want to use my credit card. Can you tell me how a disposable virtual card works and where I can apply for one?,37
8402,What can I do with a disposable virtual card?,37
8403,Do you have the option for a disposable virtual card?,37
8404,What are disposable virtual cards?,37
8405,I want a virtual card that is disposable,37
8406,"I would like a disposable virtual card, could I get one?",37
8407,Please can i get a disposable virtual card as well?,37
8408,disposable virtual card can be ordered where?,37
8409,Where do I get a disposable card,37
8410,In what way can I use the disposable cards?,37
8411,How can I go about getting a disposable virtual card?,37
8412,how do the cards work?,37
8413,I need to get a disposable virtual card?,37
8414,How can I get a disposable virtual card?,37
8415,Can I get a disposable virtual card?,37
8416,How can disposable cards be used?,37
8417,Please explain how I use the disposable cards?,37
8418,Can you tell me more info about virtual disposable cards?,37
8419,I need a disposable virtual card.,37
8420,"Can you point me in the right direction of where to go to roder a disposable virtual card, I can't seem to find it.",37
8421,What is the procedure for depositing a virtual card,37
8422,can i get a virtual card,37
8423,I would like to know more about what a disposable virtual card is?,37
8424,Are there any disposable virtual cards?,37
8425,Please tell me about disposable cards.,37
8426,How would I use a disposable card?,37
